label2_id	text
餐食	184
怎么关掉行程保护	251
我没有买这个从拉萨到重庆的机票，为何提示我已买票并马上起飞呢？	39
国际航班不显示	214
怎么更改值机的人员信息	24
我是在注册航旅纵横之前买的机票、为什么注册完之后机票没有显示呢	180
儿童能网上添加登机牌吗	286
换了一个手机后，用户名登录不了，不知是帐户还是密码记错	295
手动添加行程确认	180
如果取消值机，谢谢	10
如何查看我未来的行程	200
预选座位还有什么意义？预选为了方便，临到开放后都放到后边的座位，还有什么预约的作用？！	143
如何取消值机？	10
昨晚发现有我的航班信息，大连到北京南苑机场。从起飞时间、延误、及到达信息，全有。而我本人并没有乘坐飞机，是怎么回事？	39
发票怎么打	183
我7月9号的航班 怎么不能手机值机	94
为什么认证了护照会有个删除键	20
我如何在上面购票？	366
你好，帮小孩值机一直显示值不了	14
机舱安全出口	2
行李托运怎么收费	211
开延误证明	292
怎样导出个人乘机凭证？谢谢了	5
我在手机上帮同行人值机选座，这次为啥添加不了呢？，	268
您好，我发了几个反馈问题，为啥一直没回复？	186
是否值机成功	162
我的证件要修改	334
啊	340
小横，你好！我买的春秋航空的机票，怎么没有显示？	252
7月6日贵阳至毕节华夏航空10：45航班，网上已值机，现需取消值机，取消不了怎么办？	44
无法添加港澳通行证	346
怎样才是选座成功	35
你好：我帮别人值机选座、用我的手机号为什么收不到验证码	261
你好，我从北京经停厦门转机到井冈山，可以直接托运到井冈山吗？在厦门不取行李	122
没有取消座位选项	10
怎么添加好友身份证	8
携程，同城的行程单怎么打印	183
新手机号码也注册过，该方法无效	186
如何取消预约座位	182
我的订单是否开始选座了	3
身份证掉了怎么登机	164
知道了，谢谢。	340
错误码1040707是什么原因	234
我的行程记录不全	180
你好，身份证找不到了，可以使用户口本登机吗	164
进入飞行模式	66
MF1180选不了座位	94
QW6071航班什么时候开放值机？	3
如何手机选座	35
怎样查别人的航班信息	109
怎么值机的时候不能接收验证码？	261
可以买票吗	366
我能不能现在就选座位号	35
怎么可以选座	35
为什么不显示我的订票信息	180
今天航班怎么取消了	329
办理过值机的话，是否可以取消？	10
出现不了历史航班信息	200
机场安检要求不能携带的行李	69
国际航班的旅行为什么没有显示	214
如何为同行的朋友值机	157
如果查询同行儿童座位？	162
什么时候可以值机	160
选座失败	94
4792148288708需要开发票	183
怎样查询转机票	61
我的行程怎么没有体现	180
小孩的滑板车能带上飞机吗？	127
靠近安全门的位置可以值机吗？	35
值机不能取消，另外选座吗	44
预约值机成功了，为什么不能取消，从新预约	44
什么叫值机？	325
现在新电话无法认证	346
为什么别人可以值机，我的不能	94
为什么国际行程不显示	214
在哪里取消为别人值机	132
请问机场停车楼入口在哪	102
我的认证还未通过	266
买了保险，延误4小时以上如何理赔？	269
我需要修改身份验证，怎么办	334
为什么  我同时购买两个人的机票	366
您好，我需要退下机票	238
如何托运行李	159
添加儿童联系人选出生证明，证件号码怎么填？	368
我想确认下我的机票有没有购买成功	278
飞行模式拍的照片	152
广州到柬埔寨的航班可以选座吗	142
你好 请问ipad可以托运吗	194
如何在线选座	35
为什么这躺飞机没有免费的托运	211
你好！持香港回乡证可以先值机选座号？	62
托运牛奶	194
航空公司取消航班是否应该赔偿	269
儿童怎么选座	14
提示证件已被其他账号认可	13
轮椅租赁	190
儿童选座	14
我自己更换了手机，之前账号忘记了，用手机号登陆，但显示身份证已被认证	13
我怎么在上面买票	366
改签成功了没	238
大人已经完成值机儿童怎么选	14
东航可以值机吗	142
怎么添加乘客	45
麻烦问下，有身份证号码和电话号码可以查询航班信息吗	200
显示该航班已取消	238
为什么小朋友值不了机呀	94
我们一起6个人	154
热力图在哪	203
取消不了值机	44
如何添加好友值机	161
值机时间	160
可以订机票吗？	366
为什么我看不到国外的航班信息呢	214
你好，请问飞行模式在哪里查看？	66
怎么取消帮别人选的位置？	132
经济舱不能给公务舱值机？	220
8年前的飞行信息能查到吗	27
你好请问为什么行李不给免费托运	19
要取消值机，账户锁死了	44
约车可以开发票吗	254
机票报销用如何取	223
为什么有的作为不等选？是锁的样子？	323
我想取消值机	10
目前已经离开机场，可否快递？	279
飞香港不能值机吗	94
网上值机哪里打印登机牌	302
你们有人工客服电话吗？	40
2011年前的行程能查看吗？	27
飞机上不能带什么物品	69
如何购票？	366
我的OPEN票的期限到什么时候？哪里可以查询	300
为什么查不到2018年以前的航程记录呢	27
你好 请问行程上为什么会出现我没去过的地方？	39
为什么我无权查看自己的信息 为什么提示我开启了行程保护	251
打火机能托运吗	194
常用联系人界面在哪	312
请问，白酒可以不托运了	194
38K是机翼吗？	2
超过100ml的护肤品可以托运吗	194
22号晚上七点左右金鹏航空的Y87542的航班行李限额是多少	197
我想索取机票回单位报销，怎么操作？	183
机场雷达在哪里看	58
没搞懂？啥意思	186
航空公司客服已经联系过了，因为是在航旅纵横app上值机选座的航空公司那边无法解决只能联系你们的	94
值机状态怎么查询	35
答非所问	186
注销账户后多久可以申请账户？	250
怎么在航旅纵横上订票	366
没过安检就不算办理登机手续吗	61
没有多段行程	180
第一次坐飞机	61
已改签，预留座位不变	238
如何提前选座	236
在吗？	274
儿童可以值机吗	14
我的发票什么时间能开好	183
请问我的航旅纵横为什么定不了国际机票	366
手机值机后登机牌的打印	95
我的一个同行人已在其他平台值机，如何在航旅纵横上获取他的电子登机牌？	126
我想问问宠物怎么托运	194
有电子登记牌了 然后想打印纸质的登机牌可以吗	118
预约选座	236
在哪选座位	35
怎么定往返票	366
买票用的身份证，登机可以用护照吗？	62
麻烦帮我预定3U8438航班轮椅	190
空中航线图在哪	64
乘机证明无法获取	5
你好，请问有没有客服电话	40
儿童如何打登机牌	286
多少岁能单独购买飞机票上飞机	100
买了机票，怎么选座	35
您好，我帮别人定的机票，在航旅纵横上通过证件等信息可以办理值机吗？	161
为什么不能自助选座了	94
客服人工台如何联系	40
有没有接送机服务	205
为什么春秋航空的，在我的行程里找不到？	252
被改座位	330
客服电话是多少	40
怎么选不了座位呢？	94
请问哪个座位是靠窗的？	2
我的行程不翼而飞了	180
你好 我想问下我的行程不是联程航班	131
怎么用身份证号查航班	109
我想在手机上办理值机手续，请问几点能办	35
订票	366
无陪旅客	9
如何下载登机二维码？	70
无法替家人选座	94
输入正确的航班信息和个人护照信息后，为什么显示非本人行程	146
我给3个人值机了还有一个儿童为什么值机不行	14
我想查下孩子的座位号	162
我为什么查不到我明天出发的信息呢	176
有部分座位不能选择，未到开放时间	323
你们人工电话	40
办理电子值机还需要托运怎么办	155
没有取消座位的按钮	10
值机时新增人员的名字错一个字同音不同字会有影响吗	241
亲在么	274
我的钱包在哪里	255
怎么通过姓名和身份证号查询航班信息？	109
报销凭证怎么找？	183
现在没法取消值机了吗	44
飞机场是否可以办理临时身份证	164
我是想找手机App 航旅纵横上的行程列表-手添行程这项	180
座位更改	316
我要删除认证身份证	20
为什么不能在线选座	94
我要查，我前两天出行机票的发票还没有收到	183
我竞猜赢了旅豆怎么没到帐	47
为什么不能手机值机呢？	94
为什么我用微信授权不能立刻认证	346
祥鹏飞机行程显示吗	180
垃圾软件	186
如何进入空中模式	66
改签航班后，不能添加同行人	268
航班预警什么情况？	247
机票没有行程单号	183
怎么办理航空公司VIP	57
登机牌在哪里找	70
CZ了3377不能值机吗？	35
请问国外廉航的航班号无法添加怎么办？	252
行程丢失	180
办理完值机手续后到机场是否可以办理行李托运业务？	155
值机换座位	316
请问为何添加同行人选座时会显示说仓位等级不同	220
身份证丢了怎么取票登机	164
能不能查到朋友的飞机信息	109
怎么绑定护照	243
最晚提前多久到机场	160
手机值机提前多久到机场就可以	160
值机失败怎么办	94
一般提前多久值机	160
有些航空公司的票号是8位，怎样手动添加行程	48
我拒绝这样的答案	186
不好意思，能不能先跟我说一下在哪里选座位？	35
我想变更座位	316
请问我怎么查询我孩子的机票	109
联系保险公司吗？	269
不能预约四川航空的国际航班值机吗	148
我那个证件不是我的	13
客票监控在哪	117
福州到香港的机票不可以值机吗	94
哈喽你好	274
取消置机后可以重新置机不？	77
你好，问下为什么行程显示不全，只显示国内航空公司	214
护照买的机票没有显示	162
怎么没有值机了	35
托运的行李箱重多少？	19
飞机上看位置	162
您好，预约选座为什么没有提示成功？	148
我未来的机票为什么没有显示	176
伤残证	371
