label	content
查询次数上限	为什么查询到上限就查询不了了
取消值机-如何取消值机	我要取消值机
行程无法添加	春秋航班无法加入
无法添加同行人	同行人中无法添加香港居民
如何为他人值机	如何代他人选国际航班的座位
座位标志说明	带锁的座位是什么意思？
【提取】出现了非本人购票的航班	您好 我没定过机票为什么还会提醒我办理值机呢
如何添加同行人	我想办值机选位置时，怎么能在加一人
取消值机-非本人操作被变更座位	预留座位总被调换
值机详情-座位被预留	取消预留座位
账户信息-如何修改手机号	你好，我川航会员更换了手机号，那么在航旅纵横APP上查询卡片信息的时候就显示我手机号无效，这个怎么办？
行程-索要发票、行程单等	为什么我的行程单还没打印出来
如何办理升舱	如何升舱
取消值机-如何取消值机	取消我的值机
取消值机-如何取消值机	取消我的值机
接送机---如何申请接送机发票	出租车发票
值机详情-未开放选座、什么时间开放选座	请问6月6日Dz6204航班，何时开始网上值机
如何查看行程	请问旅游团一起买的机票个人查询不了
打招呼	你好
机票---预订机票	我不会定飞机票咋办
机票验真流程	国际机票验真
行李托运物品要求	婴儿车托运
行李托运物品要求	水果可以托运嘛？
临时乘机证明办理	重庆临时身份证
打招呼	你好
如何为他人值机	没有和我一起同行 可以帮忙选座位吗
退票、改签	改签
乘机证件相关_成年人	护照乘坐飞机
机票---预订机票	怎样买票
登机流程	登机规定
打招呼	你好
婴儿乘机	儿童乘机需要
机票---预订机票	为什么不能买机票
通用---咨询客服电话	你们电话多少
如何补打登机牌	机票丢失怎么补办
什么是常客卡	什么是常客卡
飞机上能否使用手机	手机要关机么
认证-注销账号	注销账号
值机详情-未开放选座、什么时间开放选座	开放选座预约选座没有自动办理
打招呼	您好
值机-值机选座失败	我本人操作提示非本人无法值机，
登录-忘记密码	已经注册，忘记密码
获取延误证明	航班晚点凭证
手机值机---为自己值机索引	在线值机后如何办理登机手续
接送机---如何申请接送机发票	接送机发票
行李托运物品要求	带肝素针剂托运要医生证明是吗
临时乘机证明办理	临时登机证明
不显示未来行程	我的航旅纵横上怎么没有收到未来行程
兑换中心---查找兑换口令	口令忘了，在哪里可以看到
抱怨	怎么投诉
【提取】行程缺失-如何手添	怎么添加亲属行程
未显示国际行程	国际间的航班不能显示？
通用---咨询客服电话	客服电话
【隐私规则】查询他人行程	如何添加其他乘客的行程呢
打招呼	你好
打招呼	你好
证件---修改证件	修改不了证件
行程-索要发票、行程单等	行程单
机票验真流程	机票验真
打招呼	您好
无法取消值机	无法取消值机
获取延误证明	延误证明
他人值机-部分航司儿童不支持办理	我已经选好飞机座位，小孩子的没添加然后该怎么选
手机值机---为自己值机索引	如何选座
取消值机-如何取消值机	您好 我想取消手机值机
未显示国际行程	我乘坐的俄罗斯航空 为什么不显示
临时乘机证明办理	身份证丢了，明天能上飞机吗
询问机翼、靠窗位置	怎么看挨着窗户
【提取】出现了非本人购票的航班	没有改退，显示非本人行程
行李超重	请问行李超重怎么办？
机票---预订机票	怎样购票
登机、过检时间	托运时间
机票---预订机票	怎么订票
他人值机-部分航司儿童不支持办理	东方航空可以儿童选座吗～
通用---咨询客服电话	有人工客服嘛
打招呼	你好
值机详情-未开放选座、什么时间开放选座	现在不能手机值机呢？
如何看海拔高度	从哪里看飞行多高
打招呼	你好
无法认证	我的证件之前在另一个手机上登录过，我现在换手机了，怎么操作？一直显示我不能认证
打招呼	你好
如何查看行程	在别的地方买票能在这上面看到吗
退票、改签	网上值机了，如何取消机票
如何获取电子登机牌	手机值机后，为什么一直不显示电子登机牌
接送机---如何预订接送机服务	接送机服务
值机-值机选座失败	为什么我不能值机
临时乘机证明办理	大连周水子机场临时身份证办理
退票、改签	退票联系那里
如何查看行程	丽江三义机场出场航班怎么查询
退票、改签	取消行程
通用---咨询客服电话	客服电话
打招呼	你好
行程-索要发票、行程单等	机票发票在哪里打
行李托运物品要求	喷雾能托运么？
取消值机-如何取消值机	请帮我取消值机
如何查看行程	别人帮忙买的机票可以查到？
值机-如何为同行人办理值机	请问我值机要值多人的，怎么弄
QQ群进不去	已申请加群，请通过
手机值机---为自己值机索引	怎么选座位
结束语	谢谢
打招呼	你好
行程无法添加	无法添加行程
【其他】怎么取消自动发送乘机证明	如何取消个人乘机凭证的邮件接受功能？
如何更改语言	更改语言
【隐私规则】查询他人行程	怎么查自己的身份证是否订了机票
航班详情-拥挤度的意思	航班拥挤度
行李中转	福州到宜昌，宜昌中转到曹家堡要提取托运行李吗
常用联系人的页面在哪里	常用联系人页在哪里找
通用---咨询客服电话	人工服务
中转机场是否包住宿	航班因天气更改到第二天，航班公司是否会安排当晚住宿？
取消值机-如何取消值机	取消值机
行李中转	黑头铲可以去带上飞机吗
提交技术尽快排除、关于系统bug问题	为什么值机一直显示网络超时
取消值机-如何取消值机	取消选座
认证-如何认证	怎么添加其他证件
乘机证件相关_未成年人	幼儿有身份证还需要出生证明登机吗？
临时乘机证明办理	临时登机这名
如何查看电子行程单	电子行程单
行李托运限额	国际航空行李托运多少斤免费
航司电话	请问西部航空客服电话多少？
手机值机---为自己值机索引	如何值机国际航空
行李托运物品要求	游戏机可以托运吗
如何查看行程	订单在哪里可以看？
什么是值机	值机是什么
退票、改签	去年买的票没使用，可以退吗？
机票---预订机票	在机票搜索上，怎样买票
值机-如何为同行人办理值机	我是为家人办理的值机
无法取消值机	为什么取消不了值机
打招呼	有人吗
行程-索要发票、行程单等	我们需要电子机票行程单
他人值机-部分航司儿童不支持办理	请问如何帮孩子一起选座？四川航空的机票，成都飞温哥华
值机-同行人添加数量限制	同行三人网上选坐，名字后面没有+号
取消值机-如何取消值机	取消选座
打招呼	在吧
打招呼	您好
机票---预订机票	订票在哪页面
姓名-认证非本人	别人绑定我身份证
如何查看行程	可以查我以前的航班吗
退票、改签	预约座位影不影响改签退票
如何进入飞行模式	飞行模式怎么开
延误险	保险
修改英文名	英文名与中文名不匹配
手机值机---为自己值机索引	工具箱的手机选座在哪里
通用---咨询客服电话	客服电话
账号在其他客户端登录	用手机号登陆，显示身份证已被其他账号登陆
取消值机-如何为自己变更座位	值机后可以改座吗
认证-注销账号	我要注销此账号
无法取消值机	值机取消不了怎么办
未显示国际行程	为什么我的国际航班行程没有显示
行李托运物品要求	酒曲可以托运吗？
【提取】出现了非本人购票的航班	没有买机票，为何显示登机提醒！？
机票---预订机票	如何订票
什么是值机	你好！请问：我是7月17日的机票航旅纵横已显示已值机是什么意思？
通用---咨询客服电话	客服电话可以给我一个吗
值机-如何为同行人办理值机	我如何帮朋友值机
手机值机---为自己值机索引	怎么选座
值机-值机选座失败	为什么我不能办理值机？
【提取】认证后未提取出行程	亲 我刚注册完为什么一条飞行信息都没有呢
贵宾厅	机场贵宾厅
【隐私规则】查询他人行程	如何查别人帮定的国际机票
如何查看行程	怎么查询自己的返程机票
【手添】如何手添误删行程	不小心删除了行程
行李托运物品要求	托运能带多少液体
退票、改签	临时被通知航班取消，请问如何改签
抱怨	我跟你们反馈了半天有用吗？
